id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD033906,C01116,P009,2022-01-19,6,6078.85,livre,Eljadida,cash,L030,2022-01-20
ORD003512,C02329,P018,29/10/2023,7,6732.88,en_cours,EL JADIDA,PayPal,L050,
ORD028152,C02973,P019,18/04/2022,9,856.14,annulé,MEKNES,virement,L040,
ORD005227,C02537,P011,28/01/2024,7,12763.78,LIVRE,errachidia,CMI,L035,2024-06-08
ORD032516,C00675,P005,2023-08-17,9,5582.54,livré,el jadida,cash,L029,2024-02-24
ORD026906,C00560,P017,11/08/2023,1,3360.53,annulé,agadir,carte,L001,
ORD040383,C01205,P009,24/10/2022,2,6002.31,livre,rabat,carte,L044,2022-12-20
ORD039807,C02977,P006,2023-01-05,2,12632.71,DONE,Oujda ,carte,L048,2024-04-16
ORD007464,C01680,P001,2023-06-03,2,2748.15,en_cours,MARRAKECH,cash,L002,
ORD026730,C00807,P011,Jul 05 2022,4,4698.3,DONE,Tétouan,CMI,L043,2023-04-07
ORD009890,C02288,P003,2024-02-19,9,3467.38,DONE,el jadida,virement,L032,2022-07-19
ORD014472,C00945,P010,2022-12-08,8,6327.17,retourné,safi,CMI,L029,2022-04-26
ORD042634,C01578,P011,19/10/2022,1,3288.3,LIVRE,Fès,carte,L048,2022-07-15
ORD048361,C02247,P020,2023-10-01,7,1578.44,retourne,agadir,cash,L005,2023-09-17
ORD034206,C00994,P002,Sep 03 2022,5,14564.62,livre,tanger,virement,L007,2023-09-12
ORD013581,C02381,P004,Mar 14 2023,6,13516.66,livré,ERRACHIDIA,cash,,2024-05-25
ORD031121,C01327,P002,2024-04-03,2,5836.94,livre,fes,PayPal,L029,2024-07-06
ORD006668,C00088,P013,2024-05-03,1,6415.71,DONE,TETOUAN,virement,L035,2024-08-15
ORD039915,C01977,P017,Jun 30 2022,3,9443.38,livre,TANGER,cash,L017,2024-09-10
ORD017562,C02453,P006,25/08/2022,-8,4363.12,livre,CASA,cash,L037,2022-07-27
ORD048683,C02276,P006,2024-05-03,4,7061.13,livre,Casa,carte,L023,2023-01-15
ORD038623,C01477,P005,2022-07-11,7,9588.33,LIVRE,Beni Mellal,CMI,L002,2022-03-27
ORD018730,C01787,P002,10/08/2023,7,6582.04,OK,agadir,CMI,L045,
ORD015602,C01760,P011,24/03/2023,8,4849.28,livré,Fès,carte,L040,2023-12-25
ORD003743,C00291,P004,Oct 13 2023,5,11942.36,DONE,Eljadida,CMI,L018,2022-07-19
ORD040186,C02993,P010,Nov 08 2022,3,509.76,livre,Tnja,PayPal,L041,2024-07-26
ORD027291,C02558,P002,Nov 25 2024,1,11046.03,livré,marrakech,virement,L034,2024-01-13
ORD044114,C02341,P012,19/12/2022,2,5570.71,livre,tanger,cash,L047,2024-09-28
ORD016344,C01344,P016,12/04/2023,9,12195.02,en_cours,errachidia,CMI,L017,
ORD010298,C02621,P004,Oct 30 2023,1,5834.66,OK,Meknès,carte,L043,
ORD014396,C02544,P014,Dec 28 2022,1,2936.3,livre,Mrakech,cash,L048,2024-08-23
ORD045479,C02273,P020,2022-10-21,3,531.17,livre,casablanca ,carte,L010,2023-10-13
ORD037988,C00339,P009,2022-09-19,6,8877.14,livré,safi,CMI,,2024-11-01
ORD025265,C02189,P015,2022-09-28,7,13955.34,annulé,rabat,CMI,L034,
ORD039676,C00311,P002,Jun 03 2024,9,9092.81,annule,kenitra,carte,L012,
ORD003069,C01284,P003,2023-06-16,8,13029.35,retourné,Oujda ,PayPal,L042,2023-11-09
ORD028888,C02611,P002,2024-07-31,7,12694.71,LIVRE,errachidia,virement,L003,2022-06-17
ORD047407,C00970,P010,26/03/2023,-5,235.95,en_cours,Meknès,PayPal,L012,
ORD028773,C00484,P001,14/07/2022,7,14019.06,LIVRE,TETOUAN,carte,L050,2024-10-03
ORD026510,C02876,P020,14/04/2024,8,10325.12,OK,tetouan,CMI,L015,
ORD012206,C02732,P012,20/07/2024,10,1347.37,LIVRE,Rbat,CMI,L024,2024-05-29
ORD004051,C00481,P005,2022-03-16,9,4725.16,livre,SAFI,cash,L027,2024-03-29
ORD018196,C02034,P001,09/09/2024,10,4344.62,retourne,Beni Mellal,cash,L035,2024-12-10
ORD035881,C02415,P009,Aug 15 2024,3,10742.67,DONE,KENITRA,PayPal,L025,2024-12-26
ORD000042,C02567,P018,Oct 23 2024,7,14390.74,DONE,Marrakesh,CMI,L015,2022-02-02
ORD011477,C01239,P002,07/10/2023,1,6539.15,retourné,AGADIR,cash,L047,2022-05-23
ORD037587,C02552,P004,2024-10-19,7,2695.84,DONE,NADOR,CMI,L021,2022-01-14
ORD003123,C01838,P012,29/07/2024,8,3563.22,OK,fes,cash,L023,
ORD011420,C01859,P008,2024-04-12,9,3799.32,livre,ERRACHIDIA,CMI,L036,2023-01-30
ORD034796,C01922,P006,2024-11-16,2,3069.5,annule,oujda,virement,L002,
ORD010927,C02441,P001,2022-10-28,9,9719.56,livré,BENI MELLAL,virement,L023,2023-04-21
ORD014510,C01320,P011,2022-12-16,2,11630.05,LIVRE,errachidia,cash,L011,2024-09-30
ORD036679,C00804,P010,2022-09-14,1,12989.25,KO,Casa,virement,L031,
ORD010372,C02113,P020,Aug 16 2022,9,13485.92,DONE,ERRACHIDIA,carte,L034,2024-11-06
ORD005488,C01401,P009,05/06/2022,1,557.55,annulé,tanger,PayPal,L022,
ORD000005,C02286,P020,10/05/2022,7,11305.68,livre,rabat,virement,L022,2024-02-09
ORD034794,C00337,P003,2024-08-19,5,5307.71,livre,TNG,CMI,L020,2024-03-28
ORD030726,C00706,P016,2022-11-03,6,5629.07,livré,Meknès,CMI,L029,2024-04-22
ORD024992,C01343,P016,19/07/2024,7,9653.39,livre,MARRAKECH,cash,L040,2023-12-01
ORD040869,C01416,P017,Jul 08 2023,9,1599.35,en_cours,rabat,virement,L041,
ORD009920,C00563,P006,2022-07-05,1,4096.11,livre,OUJDA,carte,L050,2022-04-22
ORD025502,C01101,P017,22/09/2023,5,10569.08,retourné,marrakech,carte,L014,2022-06-08
ORD044823,C01162,P005,31/10/2023,6,10871.39,LIVRE,ERRACHIDIA,CMI,L001,2022-01-22
ORD000033,C02519,P017,2022-09-25,5,634.53,retourne,kenitra,carte,L042,2024-09-13
ORD024638,C02014,P010,2023-08-19,1,9038.89,annulé,NADOR,cash,L008,
ORD028804,C01215,P018,2024-02-10,7,10403.12,livre,FES,PayPal,,2022-01-16
ORD005653,C02780,P007,2022-06-20,6,2925.35,retourne,TETOUAN,CMI,L009,2022-11-03
ORD019362,C02112,P016,2024-07-10,10,11424.2,livre,meknes,CMI,L009,2024-06-04
ORD018423,C01113,P002,2023-02-08,10,11275.47,en_cours,agadir,virement,L005,
ORD002204,C01235,P002,2023-01-03,1,14350.13,retourné,SAFI,virement,L023,2022-02-22
ORD043832,C02494,P020,2024-11-03,2,4477.64,OK,Tnja,carte,L003,
ORD004977,C00718,P011,10/06/2023,2,9516.42,LIVRE,rabat,cash,L001,2023-04-13
ORD039777,C00582,P007,2024-07-31,5,1851.73,DONE,beni mellal,cash,,2022-12-19
ORD026506,C00400,P003,2023-08-29,2,14424.9,DONE,errachidia,PayPal,L001,2023-09-04
ORD008781,C02761,P012,2024-09-02,8,5317.44,retourne,tetouan,cash,L022,2023-02-23
ORD049930,C00632,P020,Jul 31 2022,8,6622.68,LIVRE,Meknès,cash,L034,2024-07-02
ORD036781,C02955,P018,2022-01-26,6,12572.18,LIVRE,NADOR,PayPal,L006,2023-04-17
ORD011718,C01821,P006,2024-03-15,9,4360.43,OK,Fès,cash,L002,
ORD025649,C01837,P013,05/07/2024,6,2714.76,livré,Oujda ,carte,,2024-09-16
ORD018948,C00529,P008,21/06/2022,4,551.3,LIVRE,Agdir,virement,L045,2024-11-21
ORD043778,C00448,P015,28/02/2023,1,4086.83,livré,errachidia,cash,L014,2023-03-25
ORD032756,C00488,P002,2023-10-18,8,9186.24,DONE,Agdir,virement,,2023-01-10
ORD048160,C01941,P019,2024-08-10,9,2701.78,livré,meknes,cash,L031,2023-07-26
ORD036147,C02081,P011,2023-02-07,3,9490.55,OK,kenitra,PayPal,L024,
ORD010812,C01435,P010,2023-03-30,6,13654.36,LIVRE,Agdir,CMI,L026,2024-07-09
ORD002082,C02426,P008,09/03/2024,9,11583.88,LIVRE,nador,virement,L034,2024-09-28
ORD032323,C01102,P015,18/11/2023,3,1877.23,KO,casablanca ,virement,,
ORD027304,C00554,P011,01/01/2024,10,10284.82,DONE,MEKNES,PayPal,L003,2023-08-17
ORD010159,C01368,P002,2023-06-12,7,4044.03,annulé,MARRAKECH,virement,L032,
ORD046107,C00013,P007,Apr 13 2024,6,5025.37,LIVRE,kenitra,PayPal,L041,2024-04-29
ORD010895,C02191,P004,2024-12-04,6,13995.25,livre,SAFI,cash,L021,2023-02-08
ORD045872,C02678,P017,2022-08-10,4,9241.41,livre,safi,cash,L044,2023-08-19
ORD032751,C00540,P010,2022-12-30,9,575.33,KO,Eljadida,cash,L028,
ORD013900,C02243,P014,30/08/2023,2,6267.36,en_cours,Fès,cash,L023,
ORD014666,C02636,P018,02/01/2022,3,13297.21,annule,MARRAKECH,cash,L016,
ORD014481,C01881,P005,May 22 2022,2,633.24,retourné,SAFI,PayPal,L014,2024-01-29
ORD042716,C00568,P007,15/05/2023,1,14247.89,DONE,TETOUAN,virement,L050,2022-07-06
ORD039635,C02689,P013,Jun 24 2022,4,10993.36,OK,Casa,cash,L046,
ORD014725,C02559,P002,2022-10-22,1,11005.88,livré,NADOR,CMI,,2022-11-10
ORD022370,C01682,P002,12/03/2022,4,10141.83,LIVRE,safi,PayPal,L038,2023-12-12
ORD013176,C02581,P011,Oct 29 2024,2,4893.8,livré,tanger,CMI,L005,2022-07-13
ORD032008,C01282,P008,2022-12-08,6,6747.58,livré,OUJDA,cash,L019,2024-08-09
ORD036536,C01475,P011,2022-03-15,2,5977.06,livré,Eljadida,CMI,L008,2022-03-18
ORD020471,C02650,P001,24/05/2023,4,8028.43,en_cours,casablanca ,PayPal,L012,
ORD027400,C01958,P014,2023-10-30,10,7706.25,LIVRE,nador,CMI,L012,2023-06-19
ORD048786,C00979,P017,2022-03-08,1,11487.33,DONE,Agdir,carte,L021,2023-05-21
ORD044708,C02907,P009,Jul 26 2023,3,9405.57,DONE,BENI MELLAL,carte,L014,2022-04-28
ORD027173,C02968,P006,Jan 05 2023,9,4801.52,livré,EL JADIDA,CMI,L047,2022-11-26
ORD001612,C01566,P009,2024-01-30,8,868.32,en_cours,Casa,carte,L049,
ORD014864,C00051,P005,2022-11-24,2,12054.69,OK,MEKNES,carte,L024,
ORD011820,C03000,P012,2022-08-01,6,8880.73,en_cours,Rbat,PayPal,L006,
ORD027117,C01827,P016,Oct 03 2022,1,11878.63,en_cours,NADOR,carte,L011,
ORD028253,C00736,P014,2024-09-03,2,9592.27,OK,tanger,virement,,
ORD022551,C01977,P012,2024-11-24,10,2037.85,en_cours,nador,PayPal,L023,
ORD037125,C02316,P001,May 27 2024,3,5329.16,retourne,SAFI,carte,L019,2022-01-11
ORD017309,C00290,P017,Sep 29 2023,2,6365.68,LIVRE,MARRAKECH,virement,L034,2024-03-01
ORD012284,C01413,P018,06/07/2022,5,50.87,DONE,Mrakech,PayPal,L030,2022-10-30
ORD032823,C02433,P019,2024-06-13,9,6799.55,en_cours,Eljadida,PayPal,L009,
ORD001898,C02357,P010,03/11/2023,6,5463.56,DONE,MEKNES,cash,L013,2024-08-14
ORD032696,C01829,P012,10/05/2023,7,2943.15,retourné,Fez,cash,L048,2022-12-28
ORD019843,C02220,P002,Jul 23 2023,8,656.33,livré,TNG,CMI,L044,2023-03-21
ORD016136,C02666,P003,Apr 12 2024,5,415.02,en_cours,Tnja,carte,L010,
ORD002986,C00102,P017,26/11/2024,7,6840.43,livre,beni mellal,cash,L021,2022-09-05
ORD007020,C02218,P014,2023-11-25,2,1398.63,KO,safi,carte,L012,
ORD002035,C01883,P002,Oct 02 2023,8,13059.13,retourne,safi,virement,L036,2023-12-03
ORD015519,C01335,P012,28/02/2024,6,1495.37,LIVRE,kenitra,virement,L015,2022-12-23
ORD001854,C01212,P019,Sep 15 2024,10,9528.79,livré,agadir,carte,L009,2024-06-26
ORD039586,C01583,P004,2022-10-02,10,7342.61,LIVRE,Fez,cash,L033,2023-12-26
ORD032485,C02290,P007,21/06/2023,4,13113.66,DONE,marrakech,virement,L014,2022-11-05
ORD011811,C01437,P008,Mar 09 2024,6,139.97,LIVRE,tetouan,CMI,L047,2023-06-30
ORD011983,C02202,P004,2023-01-09,2,9696.88,livre,casablanca,CMI,L006,2024-03-13
ORD043765,C02401,P018,12/09/2024,2,7537.22,livré,nador,CMI,L013,2024-11-22
ORD021578,C01206,P014,Dec 02 2024,9,13617.11,DONE,TETOUAN,PayPal,L028,2024-03-28
ORD030550,C00872,P004,2023-08-17,7,2207.95,annule,fes,virement,L017,
ORD000064,C00108,P002,2024-07-17,4,8699.53,retourné,Agdir,PayPal,L010,2024-12-15
ORD034096,C00689,P017,05/11/2022,2,11752.28,retourné,rabat,CMI,,2022-05-02
ORD026760,C01749,P015,14/11/2023,6,11194.1,LIVRE,fes,carte,,2024-09-07
ORD022234,C01405,P015,2023-12-09,6,921.54,LIVRE,Oujda ,virement,L020,2023-10-24
ORD044655,C02527,P017,2023-12-04,-8,13553.0,livre,AGADIR,virement,,2024-12-12
ORD015618,C00824,P014,26/05/2023,6,10208.57,livre,Agdir,virement,L036,2022-05-22
ORD027232,C01310,P005,May 31 2023,1,11152.14,OK,beni mellal,virement,L015,
ORD019618,C01226,P008,Mar 04 2022,5,13581.85,livré,rabat,PayPal,L013,2022-03-23
ORD027035,C02989,P016,2023-06-09,5,343.1,OK,NADOR,cash,L048,
ORD010599,C02359,P020,29/06/2023,10,12891.09,livré,Mrakech,PayPal,L015,2022-03-28
ORD030893,C02666,P013,18/03/2024,8,6578.11,retourné,tanger ,virement,L045,2023-05-06
ORD005869,C00315,P003,26/01/2023,7,4100.27,livre,Casa,cash,L044,2024-09-26
ORD032285,C02487,P015,2023-10-14,1,709.08,DONE,KENITRA,cash,L048,2023-08-04
ORD017393,C00277,P016,2023-01-26,6,7868.3,en_cours,RABAT,cash,L010,
ORD009105,C02785,P020,2024-04-01,10,4377.28,OK,errachidia,PayPal,L012,
ORD000687,C01760,P008,31/03/2022,10,7271.1,DONE,rabat,CMI,L004,2022-10-28
ORD017578,C02001,P002,2022-10-17,3,2241.3,livre,nador,PayPal,L037,2023-03-04
ORD041953,C01641,P001,2023-07-18,7,10635.21,livre,AGADIR,cash,L050,2023-01-30
ORD000425,C01695,P018,Oct 23 2024,6,14365.37,DONE,AGADIR,CMI,L033,2023-01-23
ORD005516,C02161,P006,Feb 11 2023,7,714.72,LIVRE,Agdir,cash,L006,2022-06-05
ORD012495,C02841,P009,18/09/2022,1,6151.75,livre,tetouan,PayPal,L021,2022-04-08
ORD013551,C01864,P010,Oct 14 2024,2,13267.99,livré,KENITRA,cash,L002,2023-06-08
ORD028016,C00178,P012,Sep 08 2024,4,3428.64,retourné,ERRACHIDIA,virement,L007,2024-11-02
ORD005847,C02851,P018,15/04/2022,3,11753.12,en_cours,fes,PayPal,,
ORD046894,C02802,P020,2024-08-31,5,11188.28,OK,EL JADIDA,cash,L015,
ORD026853,C01799,P003,22/11/2023,2,4312.98,livré,Beni Mellal,cash,L049,2022-12-18
ORD006172,C01012,P019,Jan 15 2024,8,13595.4,livré,TNG,PayPal,L050,2024-06-16
ORD005573,C00889,P016,2023-10-10,1,7036.47,retourné,tetouan,virement,L032,2024-10-24
ORD031872,C02917,P007,Apr 16 2024,5,9574.84,OK,beni mellal,virement,L027,
ORD000560,C00394,P016,01/10/2023,6,2553.62,LIVRE,FES,CMI,L009,2022-07-12
ORD008310,C00838,P005,22/10/2023,8,13629.47,en_cours,tanger,carte,L006,
ORD016961,C02404,P019,09/06/2023,4,1731.08,LIVRE,fes,CMI,L005,2023-03-16
ORD037499,C01903,P009,01/05/2024,3,8327.84,en_cours,Agdir,CMI,,
ORD024366,C01947,P017,05/08/2022,5,3130.31,retourné,Beni Mellal,cash,L006,2022-05-19
ORD047116,C01446,P013,2023-11-20,3,8907.16,livré,Mrakech,cash,L007,2024-12-07
ORD022888,C02654,P008,23/11/2023,10,4210.11,retourné,rabat,CMI,L007,2024-06-23
ORD036554,C01604,P018,2022-05-13,1,13393.6,DONE,Oujda ,cash,L002,2023-11-09
ORD021961,C01021,P017,29/05/2024,8,5578.91,LIVRE,meknes,carte,L020,2023-07-03
ORD031202,C01663,P013,May 20 2023,1,5850.0,livre,SAFI,PayPal,,2022-02-17
ORD013067,C01116,P005,2022-02-19,8,11165.15,DONE,tetouan,virement,L016,2023-08-11
ORD049854,C02152,P006,10/04/2023,9,2134.05,retourne,TETOUAN,carte,L002,2024-05-08
ORD040609,C00075,P003,23/11/2024,9,5287.81,annulé,tanger ,PayPal,L038,
ORD010384,C00518,P006,06/09/2022,8,12839.67,livre,kenitra,CMI,L012,2023-04-02
ORD039148,C01112,P020,23/02/2024,3,4666.35,annulé,kenitra,carte,L010,
ORD038723,C02548,P017,2023-07-07,7,1098.67,LIVRE,Fez,carte,L042,2022-12-24
ORD047413,C01608,P017,19/09/2022,1,8475.56,en_cours,agadir,PayPal,L007,
ORD015451,C01103,P014,09/12/2023,6,3970.57,retourné,fes,carte,L020,2022-06-26
ORD009581,C02369,P018,11/07/2023,3,3003.17,DONE,Rbat,carte,L036,2023-07-19
ORD020134,C02325,P008,Jul 30 2024,9,11367.02,livre,Eljadida,CMI,L003,2024-04-24
ORD007710,C02292,P014,25/12/2022,9,9747.38,DONE,Beni Mellal,carte,L009,2023-01-10
ORD033462,C02463,P009,2024-12-12,6,8631.55,annulé,Oujda ,virement,L049,
ORD019710,C00560,P010,Dec 02 2022,1,6858.53,livre,tetouan,virement,,2023-07-28
ORD012140,C02655,P018,30/11/2024,9,8726.07,retourné,TNG,PayPal,L047,2023-04-29
ORD041133,C02214,P016,28/07/2022,5,1072.84,OK,AGADIR,CMI,L019,
ORD040099,C00808,P017,09/12/2023,10,6393.78,en_cours,beni mellal,carte,L016,
ORD019529,C01186,P008,Apr 30 2023,7,13952.1,en_cours,kénitra,cash,L036,
ORD040570,C01707,P015,29/05/2024,5,5497.62,annule,Meknès,virement,L009,
ORD014429,C02693,P002,2022-02-14,9,10285.59,DONE,beni mellal,virement,,2024-06-12
ORD036625,C01640,P011,Jan 16 2023,10,8116.32,LIVRE,casablanca,virement,L006,2024-12-29
ORD001161,C00096,P013,30/08/2024,6,4435.93,livre,tanger ,cash,L030,2022-06-26
ORD010833,C00798,P001,15/10/2024,2,13568.01,LIVRE,Beni Mellal,cash,L013,2024-02-23
ORD040152,C02302,P008,07/02/2022,1,9381.42,retourné,SAFI,virement,L001,2023-04-10
ORD023260,C01123,P001,03/06/2024,4,12332.53,livré,OUJDA,cash,L033,2023-12-28
ORD028340,C02941,P014,05/05/2024,5,7755.81,retourné,errachidia,virement,L011,2024-03-31
ORD030984,C01161,P020,Feb 07 2022,5,8606.43,OK,agadir,cash,,
ORD007065,C01593,P011,Nov 24 2023,4,9067.16,LIVRE,Marrakesh,cash,L014,2022-02-08
ORD015414,C02373,P016,06/06/2024,1,9600.33,livré,tetouan,PayPal,L032,2022-04-25
ORD031416,C02095,P020,24/11/2023,10,10258.78,retourne,Meknès,cash,L045,2024-04-10
ORD013762,C00125,P013,03/03/2022,8,9952.63,en_cours,kenitra,carte,L013,
ORD012186,C02962,P012,Oct 14 2023,6,1706.61,retourne,TETOUAN,cash,L027,2024-07-04
ORD028512,C02968,P015,Aug 15 2023,9,11824.36,livré,SAFI,cash,L025,2024-12-16
ORD015232,C02214,P006,Aug 28 2023,1,10536.75,livre,Oujda ,cash,L026,2022-07-12
ORD003343,C00605,P007,2024-12-01,3,13839.64,retourne,SAFI,cash,L047,2024-09-13
ORD022626,C00397,P012,06/08/2022,3,10681.41,LIVRE,Tnja,cash,L043,2022-02-07
ORD000609,C01814,P013,29/12/2023,10,1174.65,DONE,TNG,virement,L038,2024-01-16
ORD008810,C02556,P014,30/01/2022,10,3314.47,OK,Agdir,virement,L023,
ORD013321,C01344,P020,10/05/2022,3,8993.42,LIVRE,rabat,CMI,L030,2022-03-27
ORD007221,C00418,P004,2024-04-03,8,3858.04,livre,agadir,PayPal,L003,2022-04-01
ORD043021,C00262,P004,2022-09-13,3,2810.85,DONE,kénitra,cash,L022,2023-02-26
ORD040922,C01874,P005,Jan 14 2022,10,9599.39,en_cours,casablanca ,carte,,
ORD019199,C02224,P003,Nov 08 2022,6,2847.21,livre,tetouan,CMI,L008,2024-12-02
ORD000589,C02254,P020,2022-04-01,9,12038.23,DONE,Oujda ,cash,L018,2023-11-25
ORD047871,C00631,P003,19/03/2022,5,6891.59,KO,MEKNES,CMI,L045,
ORD025797,C02870,P002,2024-08-18,5,10260.35,livré,kenitra,carte,L041,2023-09-04
ORD004397,C00378,P018,2022-09-17,3,3325.21,LIVRE,tetouan,PayPal,L039,2024-12-10
ORD027889,C02214,P020,06/08/2024,6,10889.44,annule,Rbat,cash,L047,
ORD003525,C00487,P003,May 01 2024,1,14980.2,LIVRE,Fez,carte,L014,2024-11-03
ORD014185,C02619,P017,2023-04-30,2,11597.48,DONE,nador,virement,L031,2024-03-30
ORD041635,C02742,P012,14/08/2024,1,3971.25,livre,Fez,carte,L012,2024-07-19
ORD030690,C01839,P013,Oct 25 2024,9,4047.16,livré,nador,CMI,L006,2024-12-25
ORD003333,C00357,P001,2023-07-12,4,6224.14,livré,safi,carte,L028,2022-02-10
ORD010244,C02674,P003,Oct 14 2022,8,5410.37,KO,RABAT,CMI,L042,
ORD046911,C00134,P003,23/06/2023,2,4714.72,livré,ERRACHIDIA,carte,L039,2023-08-25
ORD026326,C02577,P008,09/09/2022,6,8341.49,annule,Rbat,virement,L043,
ORD026563,C02133,P005,2024-02-12,6,14985.38,livre,RABAT,carte,L044,2024-11-02
ORD033692,C02814,P018,Jun 14 2023,4,7028.35,retourne,MARRAKECH,CMI,L034,2023-02-17
ORD006755,C00781,P005,2022-09-25,7,10592.28,livré,Mrakech,cash,L038,2023-01-01
ORD017347,C02388,P002,2022-01-20,1,861.38,annule,Casa,cash,L003,
ORD024679,C00803,P016,Apr 01 2023,6,14327.44,DONE,el jadida,CMI,,2024-06-13
ORD029782,C02250,P006,Jun 29 2023,9,10199.1,livre,tetouan,virement,L034,2023-09-13
ORD038245,C01891,P011,2022-07-09,7,3857.9,livré,BENI MELLAL,carte,L012,2023-02-06
ORD029671,C02845,P014,20/10/2024,2,10998.67,livre,safi,carte,L032,2022-04-30
ORD042120,C01227,P003,Aug 20 2024,10,2054.01,livré,fes,cash,L037,2022-11-06
ORD041362,C01661,P010,20/12/2023,4,9404.09,DONE,meknes,CMI,L022,2022-07-03
ORD010083,C00789,P020,06/08/2023,4,9619.76,livre,Eljadida,PayPal,,2023-06-06
ORD021214,C02957,P009,2022-08-15,4,2756.07,en_cours,tetouan,carte,L032,
ORD016349,C02593,P016,26/05/2023,3,13693.77,annulé,TNG,PayPal,L016,
ORD023845,C00584,P019,2023-09-03,6,5655.91,DONE,Marrakesh,carte,L001,2023-04-09
ORD015377,C00804,P006,2024-12-24,10,5148.25,OK,KENITRA,PayPal,L025,
ORD039822,C02429,P020,2024-08-12,7,12342.8,livré,TETOUAN,virement,L026,2024-06-10
ORD013402,C00991,P009,21/09/2024,9,8088.61,annulé,oujda,cash,L041,
ORD004161,C01205,P003,Feb 03 2024,4,12207.58,OK,casablanca,PayPal,L036,
ORD019040,C01759,P013,20/10/2022,1,2360.87,OK,nador,virement,L034,
ORD010763,C01971,P015,2024-01-09,5,2407.41,LIVRE,NADOR,PayPal,L050,2023-08-12
ORD018924,C00222,P017,Jul 03 2024,9,2158.49,en_cours,ERRACHIDIA,carte,L028,
ORD037224,C00835,P005,2022-07-29,9,8548.57,livre,fes,PayPal,L023,2023-02-17
ORD021938,C02353,P020,2022-10-23,1,8188.51,LIVRE,Tnja,CMI,,2022-08-17
ORD002430,C01349,P015,15/12/2022,2,3468.2,livré,tanger,PayPal,L022,2022-08-04
ORD036710,C01045,P013,05/08/2024,5,11049.28,en_cours,MEKNES,carte,,
ORD001116,C00490,P020,2022-12-03,3,2688.0,LIVRE,Tétouan,PayPal,L026,2022-12-10
ORD027474,C01354,P015,16/03/2024,8,1147.56,LIVRE,MEKNES,PayPal,L040,2022-04-23
ORD010591,C00450,P020,29/12/2022,10,10865.63,DONE,tanger ,CMI,L028,2023-12-19
ORD040183,C00370,P001,2024-05-08,5,11545.42,livré,TETOUAN,carte,,2023-03-09
ORD025586,C01292,P001,03/05/2023,5,11076.33,LIVRE,BENI MELLAL,cash,L033,2024-01-02
ORD026359,C00356,P016,2024-02-12,6,3508.26,DONE,TETOUAN,virement,L043,2023-02-01
ORD019682,C02684,P002,2023-08-22,10,11345.6,livré,oujda,carte,L022,2023-02-10
ORD018536,C01109,P006,06/11/2022,6,7164.01,DONE,TANGER,carte,L002,2022-07-02
ORD009816,C02542,P019,22/11/2022,3,1708.15,annule,marrakech,cash,L038,
ORD031890,C00673,P011,2024-07-09,8,12338.22,livre,ERRACHIDIA,carte,L047,2023-03-02
ORD028203,C00948,P010,2023-06-06,7,5614.9,DONE,fes,virement,L048,2022-01-13
ORD023410,C01404,P006,2022-10-14,9,10167.99,retourne,OUJDA,CMI,L049,2024-09-18
ORD008314,C02743,P020,2024-01-19,8,4453.73,annulé,Marrakesh,carte,L043,
ORD044010,C01166,P012,22/01/2022,7,6570.79,DONE,ERRACHIDIA,cash,,2023-10-31
ORD030160,C00078,P019,2023-07-30,7,8719.96,livré,Agdir,carte,L007,2022-04-03
ORD046628,C01222,P020,2023-11-12,7,6688.04,OK,tetouan,carte,L028,
ORD012483,C02783,P020,03/09/2024,3,9990.07,livre,Marrakesh,PayPal,L024,2022-02-24
ORD032198,C02650,P015,2023-12-23,6,3807.73,DONE,meknes,CMI,L007,2022-12-03
ORD005801,C01902,P019,2023-10-17,9,222.32,en_cours,Marrakesh,PayPal,L033,
ORD043613,C02899,P018,2024-08-11,3,13139.68,livre,el jadida,carte,L016,2022-11-20
ORD004628,C00872,P007,30/10/2022,5,11314.64,retourné,ERRACHIDIA,CMI,L036,2023-04-18
ORD011981,C01079,P008,2022-10-04,7,12877.64,livre,MEKNES,virement,L050,2024-12-15
ORD036012,C02822,P004,2022-08-01,9,12827.58,retourne,meknes,cash,L027,2024-06-24
ORD001386,C00725,P005,2023-06-24,7,6510.24,LIVRE,rabat,CMI,L041,2023-06-12
ORD047348,C02708,P017,30/10/2022,5,7370.26,OK,Mrakech,carte,L047,
ORD045603,C01313,P014,19/06/2024,2,9717.12,en_cours,agadir,virement,L008,
ORD017914,C00469,P019,28/03/2023,2,1152.98,en_cours,el jadida,virement,L023,
ORD004207,C00087,P020,31/10/2024,8,8242.19,OK,Fez,virement,L002,
ORD029110,C00845,P004,Apr 25 2023,10,9438.95,livré,Fez,carte,L049,2024-02-12
ORD018442,C01932,P020,2022-02-08,6,8332.79,DONE,OUJDA,virement,L020,2022-03-03
ORD021838,C00526,P005,21/06/2024,5,13173.76,livre,Marrakesh,virement,L046,2023-06-28
ORD013892,C00083,P013,2022-09-05,1,2106.71,OK,safi,PayPal,L028,
ORD043441,C00588,P020,10/05/2023,1,12521.38,LIVRE,Mrakech,virement,L038,2024-11-01
ORD001231,C00860,P013,23/02/2023,7,2235.92,livré,casablanca,virement,L046,2023-12-20
ORD028966,C02187,P010,Feb 02 2022,7,7500.77,livre,AGADIR,PayPal,L044,2022-03-25
ORD018603,C00625,P012,2022-06-17,8,10639.03,livre,FES,cash,,2023-11-27
